"sales_id","sales_rep","email","brands","plant_cost","unit_price","quantity","costs","profit","countries","region","months","years"
"10334","Parent","parentty@uk.com","castle lite","180.00","450.00",913,"410850.00","246510.00","Benin","northcentral ","June",2019
"10335","Gill","gillhell@uk.com","eagle lager","170.00","250.00",852,"213000.00","68160.00","Senegal","Southeast","July",2017
"10336","Smith","smithMan@yahoo.com","hero","150.00","200.00",856,"171200.00","42800.00","Ghana","west","August",2019
"10337","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",827,"124050.00","57890.00","Nigeria","southsouth","September",2019
"10338","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",735,"110250.00","44100.00","Togo","northwest","October",2017
"10339","Jardine","jard@gmail.com","trophy","150.00","200.00",819,"163800.00","40950.00","Benin","northeast ","November",2019
"10340","Andrews","andy@gmail.com","budweiser","250.00","500.00",882,"441000.00","220500.00","Senegal","northcentral ","December",2018
"10341","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",897,"403650.00","242190.00","Ghana","Southeast","January",2017
"10342","Gill","gillhell@uk.com","eagle lager","170.00","250.00",922,"230500.00","73760.00","Nigeria","west","February",2018
"10343","Gill","gillhell@uk.com","hero","150.00","200.00",838,"167600.00","41900.00","Togo","southsouth","March",2017
"10344","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",859,"128850.00","60130.00","Benin","northwest","April",2018
"10345","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",950,"142500.00","57000.00","Senegal","northeast ","May",2017
"10346","Morgan","morganny@gmail.com","trophy","150.00","200.00",706,"141200.00","35300.00","Ghana","northcentral ","June",2019
"10347","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",702,"351000.00","175500.00","Nigeria","Southeast","July",2018
"10348","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",899,"404550.00","242730.00","Togo","west","August",2019
"10349","Gill","gillhell@uk.com","eagle lager","170.00","250.00",738,"184500.00","59040.00","Benin","southsouth","September",2019
"10350","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",917,"183400.00","45850.00","Senegal","northwest","October",2017
"10351","Thompson","thomp@uk.com","beta malt","80.00","150.00",783,"117450.00","54810.00","Ghana","northeast ","November",2019
"10352","Andrews","andy@gmail.com","grand malt","90.00","150.00",831,"124650.00","49860.00","Nigeria","northcentral ","December",2019
"10353","Jardine","jard@gmail.com","trophy","150.00","200.00",869,"173800.00","43450.00","Togo","Southeast","January",2019
"10354","Jardine","jard@gmail.com","budweiser","250.00","500.00",750,"375000.00","187500.00","Benin","west","February",2017
"10355","Andrews","andy@gmail.com","castle lite","180.00","450.00",931,"418950.00","251370.00","Senegal","southsouth","March",2019
"10356","Jardine","jard@gmail.com","eagle lager","170.00","250.00",972,"243000.00","77760.00","Ghana","northwest","April",2017
"10357","Gill","gillhell@uk.com","hero","150.00","200.00",985,"197000.00","49250.00","Nigeria","northeast ","May",2017
"10358","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",826,"123900.00","57820.00","Togo","northcentral ","June",2018
"10359","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",907,"136050.00","54420.00","Benin","Southeast","July",2018
"10360","Andrews","andy@gmail.com","trophy","150.00","200.00",704,"140800.00","35200.00","Senegal","west","August",2019
"10361","Jardine","jard@gmail.com","budweiser","250.00","500.00",719,"359500.00","179750.00","Ghana","southsouth","September",2019
"10362","Thompson","thomp@uk.com","castle lite","180.00","450.00",718,"323100.00","193860.00","Nigeria","northwest","October",2018
"10363","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",879,"219750.00","70320.00","Togo","northeast ","November",2017
"10364","Morgan","morganny@gmail.com","hero","150.00","200.00",816,"163200.00","40800.00","Benin","northcentral ","December",2017
"10365","Howard","howard_freeman@yahoo.com","beta malt","80.00","150.00",803,"120450.00","56210.00","Senegal","Southeast","January",2017
"10366","Parent","parentty@uk.com","grand malt","90.00","150.00",744,"111600.00","44640.00","Ghana","west","February",2018
"10367","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",912,"182400.00","45600.00","Nigeria","southsouth","March",2017
"10368","Smith","smithMan@yahoo.com","budweiser","250.00","500.00",801,"400500.00","200250.00","Togo","northwest","April",2018
"10369","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",720,"324000.00","194400.00","Benin","northeast ","May",2018
"10370","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",983,"245750.00","78640.00","Senegal","northcentral ","June",2019
"10371","Jones","jone.ai@yahoo.com","hero","150.00","200.00",989,"197800.00","49450.00","Ghana","Southeast","July",2019
"10372","Parent","parentty@uk.com","beta malt","80.00","150.00",996,"149400.00","69720.00","Nigeria","west","August",2018
"10373","Kivell","kivel_go@yahoo.com","grand malt","90.00","150.00",801,"120150.00","48060.00","Togo","southsouth","September",2017
"10374","Smith","smithMan@yahoo.com","trophy","150.00","200.00",857,"171400.00","42850.00","Benin","northwest","October",2019
"10375","Parent","parentty@uk.com","budweiser","250.00","500.00",928,"464000.00","232000.00","Senegal","northeast ","November",2018
"10376","Gill","gillhell@uk.com","castle lite","180.00","450.00",788,"354600.00","212760.00","Ghana","northcentral ","December",2019
"10377","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",795,"198750.00","63600.00","Nigeria","Southeast","January",2017
"10378","Jones","jone.ai@yahoo.com","hero","150.00","200.00",865,"173000.00","43250.00","Togo","west","February",2019
"10379","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",798,"119700.00","55860.00","Benin","southsouth","March",2018
"10380","Jardine","jard@gmail.com","grand malt","90.00","150.00",728,"109200.00","43680.00","Senegal","northwest","April",2018
"10381","Andrews","andy@gmail.com","trophy","150.00","200.00",948,"189600.00","47400.00","Ghana","northeast ","May",2019
"10382","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",863,"431500.00","215750.00","Nigeria","northcentral ","June",2017
"10383","Gill","gillhell@uk.com","castle lite","180.00","450.00",913,"410850.00","246510.00","Togo","Southeast","July",2019
"10384","Gill","gillhell@uk.com","eagle lager","170.00","250.00",711,"177750.00","56880.00","Benin","west","August",2018
"10385","Kivell","kivel_go@yahoo.com","hero","150.00","200.00",717,"143400.00","35850.00","Senegal","southsouth","September",2019
"10386","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",862,"129300.00","60340.00","Ghana","northwest","October",2019
"10387","Morgan","morganny@gmail.com","grand malt","90.00","150.00",703,"105450.00","42180.00","Nigeria","northeast ","November",2017
"10388","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",962,"192400.00","48100.00","Togo","northcentral ","December",2018
"10389","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",807,"403500.00","201750.00","Benin","Southeast","January",2019
"10390","Gill","gillhell@uk.com","castle lite","180.00","450.00",950,"427500.00","256500.00","Senegal","west","February",2017
"10391","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",949,"237250.00","75920.00","Ghana","southsouth","March",2017
"10392","Thompson","thomp@uk.com","hero","150.00","200.00",724,"144800.00","36200.00","Nigeria","northwest","April",2017
"10393","Andrews","andy@gmail.com","beta malt","80.00","150.00",717,"107550.00","50190.00","Togo","northeast ","May",2019
"10394","Jardine","jard@gmail.com","grand malt","90.00","150.00",933,"139950.00","55980.00","Benin","northcentral ","June",2017
"10395","Jardine","jard@gmail.com","trophy","150.00","200.00",930,"186000.00","46500.00","Senegal","Southeast","July",2018
"10396","Andrews","andy@gmail.com","budweiser","250.00","500.00",959,"479500.00","239750.00","Ghana","west","August",2018
"10397","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",922,"414900.00","248940.00","Nigeria","southsouth","September",2017
"10398","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",957,"239250.00","76560.00","Togo","northwest","October",2019
"10399","Kivell","kivel_go@yahoo.com","hero","150.00","200.00",958,"191600.00","47900.00","Benin","northeast ","November",2018
"10400","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",784,"117600.00","54880.00","Senegal","northcentral ","December",2018
"10401","Gill","gillhell@uk.com","grand malt","90.00","150.00",966,"144900.00","57960.00","Ghana","Southeast","January",2019
"10402","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",784,"156800.00","39200.00","Nigeria","west","February",2018
"10403","Thompson","thomp@uk.com","budweiser","250.00","500.00",998,"499000.00","249500.00","Togo","southsouth","March",2017
"10404","Andrews","andy@gmail.com","castle lite","180.00","450.00",951,"427950.00","256770.00","Benin","northwest","April",2018
"10405","Jardine","jard@gmail.com","eagle lager","170.00","250.00",973,"243250.00","77840.00","Senegal","northeast ","May",2019
"10406","Jardine","jard@gmail.com","hero","150.00","200.00",704,"140800.00","35200.00","Ghana","northcentral ","June",2017
"10407","Andrews","andy@gmail.com","beta malt","80.00","150.00",748,"112200.00","52360.00","Nigeria","Southeast","July",2019
"10408","Jardine","jard@gmail.com","grand malt","90.00","150.00",972,"145800.00","58320.00","Togo","west","August",2017
"10409","Gill","gillhell@uk.com","trophy","150.00","200.00",859,"171800.00","42950.00","Benin","southsouth","September",2017
"10410","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",825,"412500.00","206250.00","Senegal","northwest","October",2017
"10411","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",997,"448650.00","269190.00","Ghana","northeast ","November",2019
"10412","Andrews","andy@gmail.com","eagle lager","170.00","250.00",789,"197250.00","63120.00","Nigeria","northcentral ","December",2019
"10413","Jardine","jard@gmail.com","hero","150.00","200.00",934,"186800.00","46700.00","Togo","Southeast","January",2019
"10414","Thompson","thomp@uk.com","beta malt","80.00","150.00",773,"115950.00","54110.00","Benin","west","February",2017
"10415","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",786,"117900.00","47160.00","Senegal","southsouth","March",2017
"10416","Morgan","morganny@gmail.com","trophy","150.00","200.00",991,"198200.00","49550.00","Ghana","northwest","April",2017
"10417","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",886,"443000.00","221500.00","Nigeria","northeast ","May",2017
"10418","Parent","parentty@uk.com","castle lite","180.00","450.00",987,"444150.00","266490.00","Togo","northcentral ","June",2018
"10419","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",772,"193000.00","61760.00","Benin","Southeast","July",2018
"10420","Smith","smithMan@yahoo.com","hero","150.00","200.00",760,"152000.00","38000.00","Senegal","west","August",2018
"10421","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",778,"116700.00","54460.00","Ghana","southsouth","September",2017
"10422","Jardine","jard@gmail.com","grand malt","90.00","150.00",716,"107400.00","42960.00","Nigeria","northwest","October",2019
"10423","Gill","gillhell@uk.com","trophy","150.00","200.00",775,"155000.00","38750.00","Togo","northeast ","November",2018
"10424","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",860,"430000.00","215000.00","Benin","northcentral ","December",2017
"10425","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",895,"402750.00","241650.00","Senegal","Southeast","January",2017
"10426","Andrews","andy@gmail.com","eagle lager","170.00","250.00",929,"232250.00","74320.00","Ghana","west","February",2019
"10427","Jardine","jard@gmail.com","hero","150.00","200.00",759,"151800.00","37950.00","Nigeria","southsouth","March",2018
"10428","Thompson","thomp@uk.com","beta malt","80.00","150.00",765,"114750.00","53550.00","Togo","northwest","April",2017
"10429","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",861,"129150.00","51660.00","Benin","northeast ","May",2019
"10430","Morgan","morganny@gmail.com","trophy","150.00","200.00",790,"158000.00","39500.00","Senegal","northcentral ","June",2018
"10431","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",831,"415500.00","207750.00","Ghana","Southeast","July",2017
"10432","Parent","parentty@uk.com","castle lite","180.00","450.00",879,"395550.00","237330.00","Nigeria","west","August",2017
"10433","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",756,"189000.00","60480.00","Togo","southsouth","September",2017
"10434","Smith","smithMan@yahoo.com","hero","150.00","200.00",888,"177600.00","44400.00","Benin","northwest","October",2017
"10435","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",859,"128850.00","60130.00","Senegal","northeast ","November",2017
"10436","Morgan","morganny@gmail.com","grand malt","90.00","150.00",761,"114150.00","45660.00","Ghana","northcentral ","December",2018
"10437","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",989,"197800.00","49450.00","Nigeria","Southeast","January",2018
"10438","Parent","parentty@uk.com","budweiser","250.00","500.00",824,"412000.00","206000.00","Togo","west","February",2018
"10439","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",775,"348750.00","209250.00","Benin","southsouth","March",2018
"10440","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",980,"245000.00","78400.00","Senegal","northwest","April",2017
"10441","Parent","parentty@uk.com","hero","150.00","200.00",828,"165600.00","41400.00","Ghana","northeast ","May",2019
"10442","Gill","gillhell@uk.com","beta malt","80.00","150.00",711,"106650.00","49770.00","Nigeria","northcentral ","June",2019
"10443","Smith","smithMan@yahoo.com","grand malt","90.00","150.00",817,"122550.00","49020.00","Togo","Southeast","July",2018
"10444","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",829,"165800.00","41450.00","Benin","west","August",2018
"10445","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",872,"436000.00","218000.00","Senegal","southsouth","September",2018
"10446","Jardine","jard@gmail.com","castle lite","180.00","450.00",715,"321750.00","193050.00","Ghana","northwest","October",2018
"10447","Andrews","andy@gmail.com","eagle lager","170.00","250.00",939,"234750.00","75120.00","Nigeria","northeast ","November",2019
"10448","Howard","howard_freeman@yahoo.com","hero","150.00","200.00",891,"178200.00","44550.00","Togo","northcentral ","December",2017
"10449","Gill","gillhell@uk.com","beta malt","80.00","150.00",736,"110400.00","51520.00","Benin","Southeast","January",2018
